video_id,start,end,split,surgery_id,phase_id,operation_id
case_0985,538,541.72,train,0,14,11
case_0985,541.72,575.71,train,0,1,9
case_0985,575.71,596.54,train,0,1,46
case_0985,596.54,602,train,0,10,5
case_0985,602,604.1,train,0,0,0
case_0985,604.1,616.52,train,0,8,15
case_0985,616.52,624.3,train,0,10,5
case_0985,624.3,630.64,train,2,4,7
case_0985,630.64,635.24,train,2,4,6
case_0985,635.24,641.6,train,2,0,0
case_0985,641.6,651.4,train,0,26,65
case_0985,651.4,662.21,train,3,2,1
case_0985,662.21,670.2,train,2,11,17
case_0985,670.2,685.98,train,2,11,22
case_0985,685.98,691.03,train,0,5,4
case_0985,691.03,697,train,5,3,2
case_0990,0,7.2,train,5,3,2
case_0990,7.2,11.28,train,0,6,8
case_0990,11.28,16.35,train,0,12,16
case_0990,16.35,28.97,train,3,2,1
case_0990,28.97,35.99,train,0,6,13
case_0990,35.99,41.58,train,0,7,3
case_0990,41.58,48.88,train,0,7,42
case_0990,48.88,81.2,train,0,7,3
case_0990,81.2,94.15,train,0,1,10
case_0990,94.15,142.8,train,0,1,9
case_0990,142.8,155.23,train,0,8,12
case_0990,155.23,188.38,train,3,2,1
case_0990,188.38,194.73,train,2,0,0
case_0990,194.73,200.98,train,0,14,11
case_0990,200.98,217.1,train,2,4,7
case_0990,217.1,233.83,train,0,11,17
case_0990,233.83,258.69,train,0,5,44
case_0990,258.69,271.37,train,0,5,4
case_0990,271.37,282.22,train,0,21,35
case_0992,0,29.5,train,5,3,2
case_0992,29.5,32,train,3,2,1
case_0992,32,39.8,train,4,33,53
case_0992,39.8,53.85,train,5,3,2
case_0992,53.85,80,train,4,40,89
case_0992,80,88.86,train,4,33,53
case_0992,88.86,90.49,train,4,20,27
case_0992,90.49,93.53,train,4,33,53
case_0992,93.53,96.1,train,4,9,31
case_0992,96.1,112.65,train,4,22,74
case_0992,112.65,123.12,train,4,22,110
case_0992,123.12,128.66,train,4,9,59
case_0992,128.66,131.2,train,4,0,0
case_0992,131.2,142.04,train,4,9,33
case_0992,142.04,144.95,train,4,0,0
case_0992,144.95,160.23,train,4,9,33
case_0992,160.23,167,train,4,13,30
case_0992,167,208.04,train,4,13,21
case_0992,208.04,214.7,train,4,13,51
case_0992,214.7,224.5,train,4,16,14
case_0992,224.5,228.46,train,4,10,5
case_0992,228.46,236.7,train,4,40,113
case_0992,238.27,270.26,train,5,3,2
case_0994,0,25.5,val,0,6,8
case_0994,25.5,28,val,0,12,16
case_0994,28,32.5,val,0,12,26
case_0994,32.5,35.73,val,0,0,0
case_0994,35.73,42.05,val,0,6,41
case_0994,42.05,64.22,val,0,7,3
case_0994,64.22,81.84,val,0,1,20
case_0994,81.84,87.34,val,0,0,0
case_0994,87.34,90.76,val,0,7,42
case_0994,90.76,119.1,val,0,7,3
case_0994,119.1,122.75,val,0,0,0
case_0994,122.75,148,val,0,1,24
case_0994,148,158,val,0,1,9
case_0994,158,167,val,0,0,0
case_0994,167,187,val,0,1,38
case_0994,187,203,val,2,0,0
case_0994,203.34,218.75,val,2,4,7
case_0994,218.75,238.76,val,2,4,6
case_0994,238.76,254,val,0,1,220
case_0994,254,257.77,val,0,0,0
case_0994,257.77,264,val,0,1,137
case_0994,264,315,val,0,1,9
case_0994,315,320.92,val,0,0,0
case_0994,320.92,334.17,val,0,1,9
case_0994,334.17,352.33,val,2,4,6
case_0994,352.33,369,val,2,11,17
case_0994,369,370.5,val,0,5,4
case_0994,370.5,376.32,val,0,10,5
case_0994,376.32,379.62,val,0,5,4
case_0994,379.62,386.05,val,2,4,6
case_0994,386.05,399.76,val,0,5,4
case_0994,399.76,423.25,val,5,3,2
case_0997,0,10.46,val,5,3,2
case_0997,10.46,15.7,val,0,7,107
case_0997,15.7,25.04,val,3,2,1
case_0997,25.04,44.13,val,0,1,10
case_0997,44.13,145.2,val,0,1,9
case_0997,145.2,196.48,val,0,8,12
case_0997,196.48,206.14,val,2,0,0
case_0997,206.14,222.62,val,3,2,1
case_0997,222.62,235.72,val,2,4,7
case_0997,235.72,251.86,val,2,4,6
case_0997,251.86,264.31,val,2,0,0
case_0997,264.31,274.84,val,2,11,17
case_0997,274.84,281.53,val,3,2,1
case_0997,281.53,286,val,0,10,5
case_0997,286,293.27,val,0,5,4
case_0998,0,9.52,val,5,3,2
case_0998,9.52,23.88,val,1,17,25
case_0998,23.88,33.52,val,1,23,37
case_0998,33.52,36.88,val,1,16,14
case_0998,36.88,46.04,val,5,3,2
case_0998,46.04,52.28,val,1,15,39
case_0998,52.28,56.5,val,1,15,40
case_0998,56.5,57.92,val,1,15,39
case_0998,57.92,80.62,val,1,15,40
case_0998,80.62,87.28,val,1,12,16
case_0998,87.28,98.16,val,1,0,0
case_0998,98.16,111.4,val,1,15,34
case_0998,111.4,120.8,val,5,3,2
case_0998,120.8,140.2,val,1,7,3
case_0998,140.2,159.2,val,1,1,10
case_0998,159.2,176.08,val,1,1,38
case_0998,176.08,185.72,val,1,0,0
case_0998,185.72,198.84,val,1,15,34
case_0998,198.84,202.32,val,1,0,0
case_0998,202.32,211.55,val,5,3,2
case_0998,211.55,238.98,val,1,1,32
case_0998,238.98,249.83,val,5,3,2
case_0998,249.83,297.96,val,1,5,69
case_0998,297.96,318.69,val,1,8,12
case_0998,318.69,324.48,val,2,0,0
case_0998,324.48,336.5,val,2,4,7
case_0998,336.5,339.56,val,2,4,6
case_0998,339.56,345.2,val,2,11,17
case_0998,345.2,349.36,val,1,16,14
case_0998,349.36,359.26,val,1,5,36
case_0998,359.26,373.17,val,5,3,2
case_0999,0,10.08,train,5,3,2
case_0999,10.08,11.37,train,0,6,8
case_0999,11.37,13.39,train,0,6,13
case_0999,13.39,24.12,train,0,7,3
case_0999,24.12,29.71,train,0,1,10
case_0999,29.71,32.12,train,0,1,20
case_0999,32.12,73.07,train,0,1,28
case_0999,73.07,78.63,train,0,1,29
case_0999,78.63,84.69,train,5,3,2
case_0999,84.69,111.93,train,0,1,9
case_0999,111.93,114.63,train,0,8,12
case_0999,114.63,115.89,train,2,4,7
case_0999,115.89,118.73,train,2,11,17
case_1000,0,121.56,train,5,3,2
case_1000,121.56,129.5,train,6,20,27
case_1000,129.5,133,train,6,9,31
case_1000,133,134.1,train,6,9,48
case_1000,134.1,138.5,train,6,9,52
case_1000,138.5,164.88,train,6,9,48
case_1000,164.88,170.8,train,6,6,8
case_1000,170.8,202.2,train,6,24,54
case_1000,202.2,209,train,6,20,27
case_1000,209,217.85,train,6,9,52
case_1000,217.85,236.76,train,6,24,66
case_1000,236.76,255.56,train,6,9,56
case_1000,255.56,275,train,6,9,49
case_1000,275,278.5,train,6,13,30
case_1000,278.5,301.29,train,6,13,21
case_1000,301.36,326.78,train,5,3,2
case_1000,326.78,328.18,train,6,9,133
case_1000,328.18,334,train,6,20,27
case_1000,334,335.3,train,6,9,52
case_1000,335.3,337,train,6,9,49
case_1000,337,338,train,6,19,23
case_1000,338,340,train,6,9,48
case_1000,340,342.68,train,6,24,54
case_1000,342.68,360,train,6,9,48
case_1000,360,363.8,train,6,9,49
case_1000,363.67,369.39,train,6,13,21
case_1000,369.22,416.24,train,5,3,2
case_1000,416.24,441.52,train,6,9,48
case_1000,441.52,448,train,6,22,87
case_1000,448,458.08,train,6,13,21
case_1000,458.08,479.19,train,5,3,2
case_1001,0,9.6,train,5,3,2
case_1001,9.6,14.44,train,0,6,8
case_1001,14.44,19.82,train,3,2,1
case_1001,19.82,22.76,train,0,10,5
case_1001,22.76,31.92,train,0,0,0
case_1001,31.92,35.76,train,3,2,1
case_1001,35.76,40.2,train,0,10,5
case_1001,40.2,45.08,train,3,2,1
case_1001,45.08,49.44,train,0,7,107
case_1001,49.44,55.4,train,3,2,1
case_1001,55.4,80.48,train,0,1,10
case_1001,80.48,87.24,train,3,2,1
case_1001,87.24,190.44,train,0,1,9
case_1001,190.44,207.89,train,3,2,1
case_1001,207.89,243.15,train,0,8,12
case_1001,243.15,279,train,0,8,50
case_1001,279,305.7,train,0,8,43
case_1001,305.7,320.74,train,2,0,0
case_1001,320.74,374.28,train,2,4,7
case_1001,374.28,414,train,2,11,17
case_1001,414,433.37,train,0,5,4
case_1001,433.37,443.28,train,0,10,5
case_1001,443.28,454.56,train,2,4,6
case_1001,454.56,486.18,train,5,3,2
case_1002,0,5.31,val,5,3,2
case_1002,5.31,10.98,val,0,6,8
case_1002,10.98,20.39,val,0,0,0
case_1002,20.39,27.93,val,0,6,13
case_1002,27.93,46,val,0,7,3
case_1002,46,54.52,val,0,1,10
case_1002,54.52,59.98,val,0,1,20
case_1002,59.98,66.9,val,0,1,24
case_1002,66.9,81.41,val,0,1,9
case_1002,81.41,89.26,val,0,1,46
case_1002,89.26,105.19,val,0,8,12
case_1002,105.19,122.34,val,0,10,5
case_1002,122.34,130.56,val,2,4,83
case_1002,130.56,136.04,val,2,4,6
case_1002,136.04,149.47,val,0,5,4
case_1002,149.47,170.69,val,5,3,2
case_1003,0,35.39,train,1,17,25
case_1003,35.39,57.4,train,1,23,37
case_1003,57.4,67.2,train,1,15,39
case_1003,67.2,118.01,train,1,15,34
case_1003,118.01,127.77,train,1,18,18
case_1003,127.77,132.12,train,1,12,16
case_1003,132.12,146.45,train,3,2,1
case_1003,146.45,174.88,train,1,12,26
case_1003,174.88,197.79,train,1,0,0
case_1003,197.79,278.84,train,1,7,58
case_1003,278.84,303.76,train,3,2,1
case_1003,303.76,326,train,1,0,0
case_1003,326,415.71,train,1,7,58
case_1003,415.71,456.56,train,1,6,73
case_1003,456.56,479.04,train,1,1,32
case_1003,479.04,493.64,train,1,47,101
case_1003,494.14,524.75,train,1,5,44
case_1003,524.75,663.88,train,1,8,12
case_1003,664.38,683.56,train,2,0,0
case_1003,683.56,698.76,train,3,2,1
case_1003,697.97,763.01,train,2,4,7
case_1003,763.01,843.81,train,2,4,6
case_1003,844.6,856.89,train,1,47,101
case_1010,0,12,train,5,3,2
case_1010,12,24.29,train,0,7,134
case_1010,24.29,55,train,0,1,24
case_1010,55,58.5,train,0,1,9
case_1010,58.5,101.4,train,0,8,12
case_1010,101.4,112.41,train,3,2,1
case_1010,112.41,148.35,train,0,8,12
case_1010,148.35,157.99,train,2,0,0
case_1010,157.99,165.67,train,3,2,1
case_1010,165.67,177.88,train,2,4,7
case_1010,177.88,198.25,train,2,4,6
case_1011,0,66.75,train,5,3,2
case_1011,66.75,74.92,train,0,21,35
case_1011,74.92,84.61,train,0,19,23
case_1011,84.61,88.13,train,0,17,25
case_1011,88.13,92.68,train,0,15,39
case_1011,92.68,104.35,train,0,15,40
case_1011,104.35,112.35,train,0,15,34
case_1011,112.35,122,train,3,2,1
case_1011,122,154,train,0,15,40
case_1011,154,169,train,0,6,13
case_1011,169,173.71,train,5,3,2
case_1011,173.71,190.87,train,0,7,3
case_1011,190.87,195.4,train,0,1,10
case_1011,195.4,196.85,train,0,0,0
case_1011,196.85,198.84,train,0,1,20
case_1011,198.84,264,train,0,1,28
case_1011,264,272.72,train,0,1,29
case_1011,272.72,303.19,train,0,1,9
case_1011,303.19,307.34,train,0,0,0
case_1011,307.34,393.07,train,0,1,9
case_1011,393.07,394.12,train,0,10,5
case_1011,394.12,395.15,train,0,0,0
case_1011,395.15,399.67,train,0,8,15
case_1011,399.67,401.42,train,2,0,0
case_1011,401.42,403.1,train,2,4,7
case_1011,403.1,406.86,train,2,4,6
case_1011,406.86,411.76,train,2,11,22
case_1011,411.76,413.52,train,0,5,4
case_1011,413.52,431.43,train,0,5,36
case_1016,0,7.47,train,5,3,2
case_1016,7.47,22.46,train,0,6,8
case_1016,22.46,27.23,train,3,2,1
case_1016,27.23,29.26,train,0,18,18
case_1016,29.26,34.03,train,0,12,16
case_1016,34.03,39.01,train,0,14,11
case_1016,39.01,44.01,train,0,0,0
case_1016,44.01,47.98,train,0,6,13
case_1016,47.98,55.32,train,0,0,0
case_1016,55.32,79.73,train,0,7,3
case_1016,79.73,85.55,train,0,0,0
case_1016,85.55,110.68,train,0,7,3
case_1016,110.68,126.09,train,0,1,10
case_1016,126.09,130.2,train,0,0,0
case_1016,130.2,142.24,train,0,1,20
case_1016,142.24,170.5,train,0,1,28
case_1016,170.5,172.91,train,0,1,29
case_1016,172.91,186.36,train,0,1,9
case_1016,186.36,193.33,train,0,0,0
case_1016,193.33,213.38,train,0,1,20
case_1016,213.38,222.09,train,0,0,0
case_1016,222.09,273.44,train,0,1,9
case_1016,273.44,289.36,train,0,1,46
case_1016,289.36,307.77,train,0,8,15
case_1016,307.77,317.66,train,2,4,6
case_1016,317.17,325.69,train,2,11,22
case_1016,325.69,334,train,0,5,4
case_1016,334,343.24,train,5,3,2
case_1021,0,10.38,val,0,6,8
case_1021,10.38,13.55,val,0,18,18
case_1021,13.55,17.32,val,0,12,16
case_1021,17.32,21.4,val,0,0,0
case_1021,21.4,24.93,val,0,14,11
case_1021,24.93,34.2,val,0,6,13
case_1021,34.2,39,val,0,0,0
case_1021,39,40.31,val,0,14,11
case_1021,40.31,63.18,val,0,7,3
case_1021,63.18,74.3,val,0,1,10
case_1021,74.3,78,val,0,0,0
case_1021,78,80.25,val,0,14,11
case_1021,80.25,84.37,val,0,1,20
case_1021,84.37,91,val,0,19,23
case_1021,91,117.82,val,0,1,28
case_1021,117.82,126.06,val,0,1,29
case_1021,126.06,189.19,val,0,1,9
case_1021,189.19,203,val,3,2,1
case_1021,203,250.13,val,0,8,15
case_1021,250.13,267.07,val,0,8,43
case_1021,267.07,278.16,val,0,4,7
case_1021,278.16,304,val,0,4,6
case_1021,304,327.1,val,0,11,22
case_1021,327.1,347.39,val,0,5,4
case_1021,347.39,368.54,val,0,5,19
case_1021,368.54,374.86,val,5,3,2
case_1023,0,9.6,test,5,3,2
case_1023,9.6,18.16,test,0,7,3
case_1023,18.16,34.96,test,0,1,10
case_1023,34.96,36.76,test,0,1,20
case_1023,36.76,42.2,test,0,0,0
case_1023,42.2,49.7,test,3,2,1
case_1023,49.7,65.63,test,0,1,24
case_1023,65.63,128.48,test,0,1,9
case_1023,128.48,133.92,test,0,5,4
case_1023,133.92,148.11,test,2,4,7
case_1023,148.11,158,test,0,5,4
case_1023,158,168.36,test,0,7,3
case_1023,168.36,182.92,test,0,1,10
case_1023,182.92,202.15,test,0,1,20
case_1023,202.15,219.96,test,0,8,50
case_1023,219.96,230,test,2,0,0
case_1023,230,243.16,test,2,4,7
case_1023,243.16,259.48,test,2,4,6
case_1023,259.48,287.91,test,2,11,17
case_1029,0,8.98,train,5,3,2
case_1029,8.98,14.32,train,0,6,13
case_1029,14.32,28.76,train,0,6,8
case_1029,28.76,37.58,train,0,7,3
case_1029,37.58,53.15,train,0,1,10
case_1029,53.15,57.76,train,0,1,20
case_1029,57.76,61.8,train,0,0,0
case_1029,61.8,67.16,train,3,2,1
case_1029,67.16,82.5,train,0,1,24
case_1029,82.5,125.92,train,0,1,9
case_1029,125.92,135.36,train,3,2,1
case_1029,135.36,150,train,0,8,12
case_1029,150,156.27,train,0,8,43
case_1029,156.27,161.6,train,0,8,50
case_1029,161.6,166.44,train,2,0,0
case_1029,166.44,173.64,train,2,4,7
case_1029,173.64,181.48,train,2,4,6
case_1029,181.48,192.96,train,2,11,17
case_1029,192.96,211.99,train,0,5,4
case_1029,211.99,214.96,train,2,4,6
case_1029,214.96,216.49,train,0,5,4
case_1029,216.49,227.02,train,5,3,2
case_1030,0,9.28,train,0,6,8
case_1030,9.28,13.28,train,0,18,18
case_1030,13.28,18.89,train,0,12,16
case_1030,18.89,25.59,train,0,12,26
case_1030,25.59,31,train,0,0,0
case_1030,31,34.33,train,0,14,11
case_1030,34.33,44.38,train,0,6,13
case_1030,44.38,48.68,train,0,0,0
case_1030,48.68,50.48,train,0,14,11
case_1030,50.48,59.33,train,3,2,1
case_1030,59.33,73.31,train,0,7,3
case_1030,73.31,77.34,train,0,0,0
case_1030,77.34,95.58,train,0,7,3
case_1030,95.58,107.94,train,0,1,10
case_1030,107.94,116.68,train,0,0,0
case_1030,116.68,123.79,train,0,1,20
case_1030,123.79,148.68,train,0,1,28
case_1030,148.68,155.69,train,0,1,29
case_1030,155.69,189.09,train,0,1,9
case_1030,189.09,198,train,3,2,1
case_1030,198,239,train,0,8,15
case_1030,239,242.31,train,0,8,50
case_1030,242.31,250.22,train,2,4,7
case_1030,250.22,258.19,train,2,4,6
case_1030,258.19,269.37,train,2,11,22
case_1030,269.37,297.45,train,0,5,4
case_1030,297.45,303,train,0,5,19
case_1030,303,317.88,train,5,3,2
case_1035,0,5,train,5,3,2
case_1035,5,6,train,0,17,25
case_1035,6,8.5,train,0,17,45
case_1035,8.5,16.22,train,0,21,35
case_1035,16.22,32.77,train,0,6,8
case_1035,32.77,43.18,train,0,0,0
case_1035,43.18,51.75,train,0,6,13
case_1035,51.75,63.83,train,0,12,16
case_1035,63.83,68.7,train,0,20,27
case_1035,68.7,84.24,train,0,7,3
case_1035,84.24,103.14,train,0,7,60
case_1035,103.14,125.76,train,0,7,3
case_1035,125.76,139.77,train,0,0,0
case_1035,139.77,163.56,train,0,7,3
case_1035,163.56,171,train,3,2,1
case_1035,171,192.93,train,0,1,10
case_1035,192.93,261.55,train,0,1,9
case_1035,261.55,285,train,0,8,12
case_1035,285,293.79,train,2,0,0
case_1035,293.79,302.44,train,2,4,7
case_1035,302.44,324.02,train,2,4,6
case_1035,324.02,326.03,train,0,5,4
case_1035,326.03,360.96,train,2,11,17
case_1035,360.96,365.5,train,0,5,4
case_1035,365.5,374.43,train,0,5,19
case_1035,374.43,379.02,train,3,2,1
case_1037,0,9.12,train,5,3,2
case_1037,9.24,11.36,train,7,6,8
case_1037,11.36,29.08,train,7,17,25
case_1037,29.08,32.16,train,7,17,45
case_1037,32.16,36.8,train,7,21,35
case_1037,36.8,49.52,train,7,23,37
case_1037,49.52,52.58,train,7,16,14
case_1037,52.46,62.12,train,7,27,80
case_1037,62.12,88.4,train,7,31,71
case_1037,88.4,103.5,train,7,31,72
case_1037,103.5,160.42,train,7,31,71
case_1037,160.31,177.6,train,7,35,64
case_1037,177.6,182.12,train,7,0,0
case_1037,182.12,193,train,7,27,75
case_1037,193,197.04,train,7,0,0
case_1037,197.04,208.13,train,7,25,63
case_1037,208.13,211,train,7,10,5
case_1037,211,212.5,train,7,5,4
case_1037,212.5,221,train,3,2,1
case_1037,221,224,train,7,5,4
case_1037,224,232.56,train,7,0,0
case_1037,232.56,285.4,train,7,55,118
case_1037,285.4,314.4,train,7,5,36
case_1037,314.4,317.32,train,7,0,0
case_1037,317.32,328.42,train,5,3,2
case_1039,0,68,val,5,3,2
case_1039,68,81.01,val,0,6,8
case_1039,81.01,85.39,val,0,18,18
case_1039,85.39,92.99,val,0,12,16
case_1039,92.99,97.36,val,0,12,26
case_1039,97.36,103.17,val,0,0,0
case_1039,103.17,106.04,val,0,14,11
case_1039,106.04,116.42,val,0,6,13
case_1039,116.42,121.39,val,0,0,0
case_1039,121.39,131.43,val,0,7,3
case_1039,131.43,136,val,3,2,1
case_1039,136,208.4,val,0,0,0
case_1039,208.04,237.44,val,0,7,3
case_1039,237.44,240.97,val,0,0,0
case_1039,240.97,254.05,val,0,7,3
case_1039,254.05,276.08,val,0,1,10
case_1039,276.08,279.11,val,0,0,0
case_1039,279.11,288.22,val,0,1,20
case_1039,288.22,295.3,val,0,19,23
case_1039,295.3,310.48,val,0,1,24
case_1039,310.48,362.2,val,0,1,9
case_1039,362.2,372.71,val,3,2,1
case_1039,372.71,515,val,0,8,15
case_1039,515,525.96,val,2,4,7
case_1039,525.96,557.86,val,2,4,6
case_1039,557.86,584.02,val,0,5,4
case_1039,584.02,587.82,val,0,5,19
case_1039,587.82,602.65,val,5,3,2
case_1043,0,28.08,train,5,3,2
case_1043,28.08,29.8,train,0,0,0
case_1043,29.8,34.04,train,0,7,3
case_1043,34.04,35,train,0,0,0
case_1043,35,45.16,train,0,7,3
case_1043,45.16,47.8,train,0,1,10
case_1043,47.8,50.68,train,0,1,20
case_1043,50.68,51.88,train,0,1,10
case_1043,51.88,53.4,train,0,1,20
case_1043,53.4,55.68,train,0,0,0
case_1043,55.68,60.31,train,0,1,24
case_1043,60.31,133.92,train,0,1,9
case_1043,133.92,141.26,train,0,1,46
case_1043,141.26,148.28,train,0,10,5
case_1043,148.28,149.76,train,0,0,0
case_1043,149.76,157.04,train,0,8,15
case_1043,157.04,160.66,train,2,0,0
case_1043,160.66,171.68,train,2,4,83
case_1043,171.68,173,train,2,0,0
case_1043,173,180,train,2,4,7
case_1043,180,186.52,train,2,4,6
case_1043,186.52,211.33,train,0,8,43
case_1043,211.33,213.92,train,2,11,17
case_1043,213.92,223.03,train,2,11,22
case_1043,223.03,234.48,train,5,3,2
case_1043,234.48,236.8,train,2,11,22
case_1043,236.8,240.86,train,0,5,4
case_1043,240.86,256.09,train,5,3,2
case_1050,0,4.36,train,5,3,2
case_1050,4.68,6.28,train,4,33,53
case_1050,6.28,9.2,train,4,20,27
case_1050,9.2,16.88,train,4,9,31
case_1050,16.88,20.28,train,4,6,8
case_1050,20.28,22.08,train,4,9,33
case_1050,22.08,25.04,train,4,0,0
case_1050,25.04,47.3,train,4,9,33
case_1050,47.3,49.1,train,4,13,30
case_1050,49.1,121.04,train,4,13,21
case_1050,121.04,122.88,train,4,18,18
case_1050,122.88,131.89,train,3,2,1
case_1054,0,49.05,val,5,3,2
case_1054,49.05,55.86,val,0,6,8
case_1054,55.86,84.5,val,0,10,5
case_1054,84.5,108.91,val,0,14,11
case_1054,108.91,133.29,val,0,6,13
case_1054,133.29,171.01,val,3,2,1
case_1054,171.01,228.02,val,0,7,3
case_1054,228.02,276.69,val,0,1,10
case_1054,276.69,297.13,val,0,0,0
case_1054,297.13,319.68,val,3,2,1
case_1054,319.68,356.54,val,0,1,24
case_1054,356.54,625.51,val,0,1,9
case_1054,625.51,666.38,val,3,2,1
case_1054,666.38,843.19,val,0,8,12
case_1054,843.19,951.27,val,3,2,1
case_1054,951.27,1010.92,val,0,8,12
case_1054,1010.92,1084.16,val,0,8,50
case_1054,1084.16,1109.47,val,2,0,0
case_1054,1109.47,1134.09,val,2,4,7
case_1054,1134.09,1192.73,val,2,11,17
case_1054,1192.73,1231.72,val,0,5,4
case_1057,0,5.31,train,5,3,2
case_1057,5.31,16,train,3,2,1
case_1057,16,31.3,train,9,9,111
case_1057,31.3,47.5,train,9,22,123
case_1057,47.5,81,train,9,13,21
case_1057,81,86.92,train,9,16,14
case_1057,86.92,107.46,train,5,3,2
case_1058,0,7.91,val,5,3,2
case_1058,7.91,38.02,val,1,30,55
case_1058,38.02,66.2,val,1,17,25
case_1058,66.2,100.21,val,1,23,37
case_1058,100.21,117,val,1,15,39
case_1058,117,203.23,val,1,15,40
case_1058,203.23,219.73,val,1,6,8
case_1058,219.73,225.36,val,1,18,18
case_1058,225.36,237.64,val,3,2,1
case_1058,237.64,244.44,val,1,12,16
case_1058,244.44,261.83,val,1,12,26
case_1058,261.83,270.9,val,1,0,0
case_1058,270.9,280.95,val,3,2,1
case_1058,280.95,327.79,val,1,7,3
case_1058,327.79,336.92,val,1,0,0
case_1058,336.92,362.3,val,1,15,34
case_1058,362.3,392.43,val,1,1,10
case_1058,392.43,398.06,val,1,1,20
case_1058,398.06,410.67,val,1,0,0
case_1058,410.67,434.55,val,1,1,38
case_1058,434.55,446.21,val,1,0,0
case_1058,446.21,460.59,val,1,1,32
case_1058,460.59,532.05,val,1,8,12
case_1058,532.05,550.52,val,2,0,0
case_1058,550.52,574.46,val,2,4,7
case_1058,574.46,587.19,val,2,0,0
case_1058,587.19,616,val,1,5,69
case_1058,616,619.35,val,1,18,18
case_1058,619.35,707.68,val,1,5,69
case_1058,707.68,750,val,1,5,36
case_1058,750,807.11,val,2,29,47
case_1058,807.11,820.62,val,1,10,5
case_1058,820.62,830.76,val,1,5,4
