video_id,start,end,split,surgery_id,phase_id,operation_id,segment_path
case_0984,201.18,223.36,train,1,1,38,./OphNet_trimmed_videos/case_0984/case_0984_13.mp4
case_0984,223.36,229,train,1,1,32,./OphNet_trimmed_videos/case_0984/case_0984_14.mp4
case_0984,229,232,train,1,0,0,./OphNet_trimmed_videos/case_0984/case_0984_15.mp4
case_0984,232,255.5,train,1,5,69,./OphNet_trimmed_videos/case_0984/case_0984_16.mp4
case_0984,255.5,279.68,train,1,8,12,./OphNet_trimmed_videos/case_0984/case_0984_17.mp4
case_0984,279.68,285.32,train,2,0,0,./OphNet_trimmed_videos/case_0984/case_0984_18.mp4
case_0984,285.32,303.84,train,2,4,7,./OphNet_trimmed_videos/case_0984/case_0984_19.mp4
case_0984,303.84,308.12,train,2,4,6,./OphNet_trimmed_videos/case_0984/case_0984_20.mp4
case_0984,308.12,319,train,1,5,69,./OphNet_trimmed_videos/case_0984/case_0984_21.mp4
case_0984,319,331,train,2,29,47,./OphNet_trimmed_videos/case_0984/case_0984_22.mp4
case_0984,331,338,train,1,5,69,./OphNet_trimmed_videos/case_0984/case_0984_23.mp4
case_0984,338,343.52,train,1,5,19,./OphNet_trimmed_videos/case_0984/case_0984_24.mp4
case_0984,343.52,364.44,train,1,5,36,./OphNet_trimmed_videos/case_0984/case_0984_25.mp4
case_0984,364.44,369.06,train,1,16,14,./OphNet_trimmed_videos/case_0984/case_0984_26.mp4
case_0985,0,27.91,train,5,3,2,./OphNet_trimmed_videos/case_0985/case_0985_0.mp4
case_0985,27.91,39.04,train,0,6,8,./OphNet_trimmed_videos/case_0985/case_0985_1.mp4
case_0985,39.04,45.52,train,0,18,18,./OphNet_trimmed_videos/case_0985/case_0985_2.mp4
case_0985,45.52,57.88,train,0,12,16,./OphNet_trimmed_videos/case_0985/case_0985_3.mp4
case_0985,57.88,64.2,train,0,51,106,./OphNet_trimmed_videos/case_0985/case_0985_4.mp4
case_0985,64.2,68.64,train,0,12,26,./OphNet_trimmed_videos/case_0985/case_0985_5.mp4
case_0985,68.64,74.96,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_6.mp4
case_0985,74.96,88.56,train,0,6,41,./OphNet_trimmed_videos/case_0985/case_0985_7.mp4
case_0985,88.56,93.93,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_8.mp4
case_0985,93.93,100.96,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_9.mp4
case_0985,100.96,121.47,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_10.mp4
case_0985,121.47,139.54,train,0,47,101,./OphNet_trimmed_videos/case_0985/case_0985_11.mp4
case_0985,139.54,164.52,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_12.mp4
case_0985,164.52,175.16,train,0,19,23,./OphNet_trimmed_videos/case_0985/case_0985_13.mp4
case_0985,175.16,200.8,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_14.mp4
case_0985,200.8,207.65,train,0,14,11,./OphNet_trimmed_videos/case_0985/case_0985_15.mp4
case_0985,207.65,218.04,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_16.mp4
case_0985,218.04,241.25,train,0,26,57,./OphNet_trimmed_videos/case_0985/case_0985_17.mp4
case_0985,241.25,249,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_18.mp4
case_0985,249,260.44,train,0,21,35,./OphNet_trimmed_videos/case_0985/case_0985_19.mp4
case_0985,260.44,300.7,train,0,26,57,./OphNet_trimmed_videos/case_0985/case_0985_20.mp4
case_0985,300.7,309.71,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_21.mp4
case_0985,309.71,314,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_22.mp4
case_0985,314,345.61,train,0,7,3,./OphNet_trimmed_videos/case_0985/case_0985_23.mp4
case_0985,345.61,352.4,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_24.mp4
case_0985,352.4,369.27,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_25.mp4
case_0985,369.27,387.77,train,0,7,3,./OphNet_trimmed_videos/case_0985/case_0985_26.mp4
case_0985,387.77,409.72,train,0,1,10,./OphNet_trimmed_videos/case_0985/case_0985_27.mp4
case_0985,409.72,421.56,train,0,1,20,./OphNet_trimmed_videos/case_0985/case_0985_28.mp4
case_0985,421.56,425.04,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_29.mp4
case_0985,425.04,434.92,train,0,1,20,./OphNet_trimmed_videos/case_0985/case_0985_30.mp4
case_0985,434.92,467.77,train,0,7,60,./OphNet_trimmed_videos/case_0985/case_0985_31.mp4
case_0985,467.77,485.85,train,0,1,24,./OphNet_trimmed_videos/case_0985/case_0985_32.mp4
case_0985,485.85,538,train,0,1,9,./OphNet_trimmed_videos/case_0985/case_0985_33.mp4
case_0985,538,541.72,train,0,14,11,./OphNet_trimmed_videos/case_0985/case_0985_34.mp4
case_0985,541.72,575.71,train,0,1,9,./OphNet_trimmed_videos/case_0985/case_0985_35.mp4
case_0985,575.71,596.54,train,0,1,46,./OphNet_trimmed_videos/case_0985/case_0985_36.mp4
case_0985,596.54,602,train,0,10,5,./OphNet_trimmed_videos/case_0985/case_0985_37.mp4
case_0985,602,604.1,train,0,0,0,./OphNet_trimmed_videos/case_0985/case_0985_38.mp4
case_0985,604.1,616.52,train,0,8,15,./OphNet_trimmed_videos/case_0985/case_0985_39.mp4
case_0985,616.52,624.3,train,0,10,5,./OphNet_trimmed_videos/case_0985/case_0985_40.mp4
case_0985,624.3,630.64,train,2,4,7,./OphNet_trimmed_videos/case_0985/case_0985_41.mp4
case_0985,630.64,635.24,train,2,4,6,./OphNet_trimmed_videos/case_0985/case_0985_42.mp4
case_0985,635.24,641.6,train,2,0,0,./OphNet_trimmed_videos/case_0985/case_0985_43.mp4
case_0985,641.6,651.4,train,0,26,65,./OphNet_trimmed_videos/case_0985/case_0985_44.mp4
case_0985,651.4,662.21,train,3,2,1,./OphNet_trimmed_videos/case_0985/case_0985_45.mp4
case_0985,662.21,670.2,train,2,11,17,./OphNet_trimmed_videos/case_0985/case_0985_46.mp4
case_0985,670.2,685.98,train,2,11,22,./OphNet_trimmed_videos/case_0985/case_0985_47.mp4
case_0985,685.98,691.03,train,0,5,4,./OphNet_trimmed_videos/case_0985/case_0985_48.mp4
case_0985,691.03,697,train,5,3,2,./OphNet_trimmed_videos/case_0985/case_0985_49.mp4
case_0990,0,7.2,train,5,3,2,./OphNet_trimmed_videos/case_0990/case_0990_0.mp4
case_0990,7.2,11.28,train,0,6,8,./OphNet_trimmed_videos/case_0990/case_0990_1.mp4
case_0990,11.28,16.35,train,0,12,16,./OphNet_trimmed_videos/case_0990/case_0990_2.mp4
case_0990,16.35,28.97,train,3,2,1,./OphNet_trimmed_videos/case_0990/case_0990_3.mp4
case_0990,28.97,35.99,train,0,6,13,./OphNet_trimmed_videos/case_0990/case_0990_4.mp4
case_0990,35.99,41.58,train,0,7,3,./OphNet_trimmed_videos/case_0990/case_0990_5.mp4
case_0990,41.58,48.88,train,0,7,42,./OphNet_trimmed_videos/case_0990/case_0990_6.mp4
case_0990,48.88,81.2,train,0,7,3,./OphNet_trimmed_videos/case_0990/case_0990_7.mp4
case_0990,81.2,94.15,train,0,1,10,./OphNet_trimmed_videos/case_0990/case_0990_8.mp4
case_0990,94.15,142.8,train,0,1,9,./OphNet_trimmed_videos/case_0990/case_0990_9.mp4
case_0990,142.8,155.23,train,0,8,12,./OphNet_trimmed_videos/case_0990/case_0990_10.mp4
case_0990,155.23,188.38,train,3,2,1,./OphNet_trimmed_videos/case_0990/case_0990_11.mp4
case_0990,188.38,194.73,train,2,0,0,./OphNet_trimmed_videos/case_0990/case_0990_12.mp4
case_0990,194.73,200.98,train,0,14,11,./OphNet_trimmed_videos/case_0990/case_0990_13.mp4
case_0990,200.98,217.1,train,2,4,7,./OphNet_trimmed_videos/case_0990/case_0990_14.mp4
case_0990,217.1,233.83,train,0,11,17,./OphNet_trimmed_videos/case_0990/case_0990_15.mp4
case_0990,233.83,258.69,train,0,5,44,./OphNet_trimmed_videos/case_0990/case_0990_16.mp4
case_0990,258.69,271.37,train,0,5,4,./OphNet_trimmed_videos/case_0990/case_0990_17.mp4
case_0990,271.37,282.22,train,0,21,35,./OphNet_trimmed_videos/case_0990/case_0990_18.mp4
case_0992,0,29.5,train,5,3,2,./OphNet_trimmed_videos/case_0992/case_0992_0.mp4
case_0992,29.5,32,train,3,2,1,./OphNet_trimmed_videos/case_0992/case_0992_1.mp4
case_0992,32,39.8,train,4,33,53,./OphNet_trimmed_videos/case_0992/case_0992_2.mp4
case_0992,39.8,53.85,train,5,3,2,./OphNet_trimmed_videos/case_0992/case_0992_3.mp4
case_0992,53.85,80,train,4,40,89,./OphNet_trimmed_videos/case_0992/case_0992_4.mp4
case_0992,80,88.86,train,4,33,53,./OphNet_trimmed_videos/case_0992/case_0992_5.mp4
case_0992,88.86,90.49,train,4,20,27,./OphNet_trimmed_videos/case_0992/case_0992_6.mp4
case_0992,90.49,93.53,train,4,33,53,./OphNet_trimmed_videos/case_0992/case_0992_7.mp4
case_0992,93.53,96.1,train,4,9,31,./OphNet_trimmed_videos/case_0992/case_0992_8.mp4
case_0992,96.1,112.65,train,4,22,74,./OphNet_trimmed_videos/case_0992/case_0992_9.mp4
case_0992,112.65,123.12,train,4,22,106,./OphNet_trimmed_videos/case_0992/case_0992_10.mp4
case_0992,123.12,128.66,train,4,9,59,./OphNet_trimmed_videos/case_0992/case_0992_11.mp4
case_0992,128.66,131.2,train,4,0,0,./OphNet_trimmed_videos/case_0992/case_0992_12.mp4
case_0992,131.2,142.04,train,4,9,33,./OphNet_trimmed_videos/case_0992/case_0992_13.mp4
case_0992,142.04,144.95,train,4,0,0,./OphNet_trimmed_videos/case_0992/case_0992_14.mp4
case_0992,144.95,160.23,train,4,9,33,./OphNet_trimmed_videos/case_0992/case_0992_15.mp4
case_0992,160.23,167,train,4,13,30,./OphNet_trimmed_videos/case_0992/case_0992_16.mp4
case_0992,167,208.04,train,4,13,21,./OphNet_trimmed_videos/case_0992/case_0992_17.mp4
case_0992,208.04,214.7,train,4,13,51,./OphNet_trimmed_videos/case_0992/case_0992_18.mp4
case_0992,214.7,224.5,train,4,16,14,./OphNet_trimmed_videos/case_0992/case_0992_19.mp4
case_0992,224.5,228.46,train,4,10,5,./OphNet_trimmed_videos/case_0992/case_0992_20.mp4
case_0992,228.46,236.7,train,4,40,106,./OphNet_trimmed_videos/case_0992/case_0992_21.mp4
case_0992,238.27,270.26,train,5,3,2,./OphNet_trimmed_videos/case_0992/case_0992_22.mp4
case_0994,0,25.5,val,0,6,8,./OphNet_trimmed_videos/case_0994/case_0994_0.mp4
case_0994,25.5,28,val,0,12,16,./OphNet_trimmed_videos/case_0994/case_0994_1.mp4
case_0994,28,32.5,val,0,12,26,./OphNet_trimmed_videos/case_0994/case_0994_2.mp4
case_0994,32.5,35.73,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_3.mp4
case_0994,35.73,42.05,val,0,6,41,./OphNet_trimmed_videos/case_0994/case_0994_4.mp4
case_0994,42.05,64.22,val,0,7,3,./OphNet_trimmed_videos/case_0994/case_0994_5.mp4
case_0994,64.22,81.84,val,0,1,20,./OphNet_trimmed_videos/case_0994/case_0994_6.mp4
case_0994,81.84,87.34,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_7.mp4
case_0994,87.34,90.76,val,0,7,42,./OphNet_trimmed_videos/case_0994/case_0994_8.mp4
case_0994,90.76,119.1,val,0,7,3,./OphNet_trimmed_videos/case_0994/case_0994_9.mp4
case_0994,119.1,122.75,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_10.mp4
case_0994,122.75,148,val,0,1,24,./OphNet_trimmed_videos/case_0994/case_0994_11.mp4
case_0994,148,158,val,0,1,9,./OphNet_trimmed_videos/case_0994/case_0994_12.mp4
case_0994,158,167,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_13.mp4
case_0994,167,187,val,0,1,38,./OphNet_trimmed_videos/case_0994/case_0994_14.mp4
case_0994,187,203,val,2,0,0,./OphNet_trimmed_videos/case_0994/case_0994_15.mp4
case_0994,203.34,218.75,val,2,4,7,./OphNet_trimmed_videos/case_0994/case_0994_16.mp4
case_0994,218.75,238.76,val,2,4,6,./OphNet_trimmed_videos/case_0994/case_0994_17.mp4
case_0994,238.76,254,val,0,1,106,./OphNet_trimmed_videos/case_0994/case_0994_18.mp4
case_0994,254,257.77,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_19.mp4
case_0994,257.77,264,val,0,1,106,./OphNet_trimmed_videos/case_0994/case_0994_20.mp4
case_0994,264,315,val,0,1,9,./OphNet_trimmed_videos/case_0994/case_0994_21.mp4
case_0994,315,320.92,val,0,0,0,./OphNet_trimmed_videos/case_0994/case_0994_22.mp4
case_0994,320.92,334.17,val,0,1,9,./OphNet_trimmed_videos/case_0994/case_0994_23.mp4
case_0994,334.17,352.33,val,2,4,6,./OphNet_trimmed_videos/case_0994/case_0994_24.mp4
case_0994,352.33,369,val,2,11,17,./OphNet_trimmed_videos/case_0994/case_0994_25.mp4
case_0994,369,370.5,val,0,5,4,./OphNet_trimmed_videos/case_0994/case_0994_26.mp4
case_0994,370.5,376.32,val,0,10,5,./OphNet_trimmed_videos/case_0994/case_0994_27.mp4
case_0994,376.32,379.62,val,0,5,4,./OphNet_trimmed_videos/case_0994/case_0994_28.mp4
case_0994,379.62,386.05,val,2,4,6,./OphNet_trimmed_videos/case_0994/case_0994_29.mp4
case_0994,386.05,399.76,val,0,5,4,./OphNet_trimmed_videos/case_0994/case_0994_30.mp4
case_0994,399.76,423.25,val,5,3,2,./OphNet_trimmed_videos/case_0994/case_0994_31.mp4
case_0997,0,10.46,val,5,3,2,./OphNet_trimmed_videos/case_0997/case_0997_0.mp4
case_0997,10.46,15.7,val,0,7,106,./OphNet_trimmed_videos/case_0997/case_0997_1.mp4
case_0997,15.7,25.04,val,3,2,1,./OphNet_trimmed_videos/case_0997/case_0997_2.mp4
case_0997,25.04,44.13,val,0,1,10,./OphNet_trimmed_videos/case_0997/case_0997_3.mp4
case_0997,44.13,145.2,val,0,1,9,./OphNet_trimmed_videos/case_0997/case_0997_4.mp4
case_0997,145.2,196.48,val,0,8,12,./OphNet_trimmed_videos/case_0997/case_0997_5.mp4
case_0997,196.48,206.14,val,2,0,0,./OphNet_trimmed_videos/case_0997/case_0997_6.mp4
case_0997,206.14,222.62,val,3,2,1,./OphNet_trimmed_videos/case_0997/case_0997_7.mp4
case_0997,222.62,235.72,val,2,4,7,./OphNet_trimmed_videos/case_0997/case_0997_8.mp4
case_0997,235.72,251.86,val,2,4,6,./OphNet_trimmed_videos/case_0997/case_0997_9.mp4
case_0997,251.86,264.31,val,2,0,0,./OphNet_trimmed_videos/case_0997/case_0997_10.mp4
case_0997,264.31,274.84,val,2,11,17,./OphNet_trimmed_videos/case_0997/case_0997_11.mp4
case_0997,274.84,281.53,val,3,2,1,./OphNet_trimmed_videos/case_0997/case_0997_12.mp4
case_0997,281.53,286,val,0,10,5,./OphNet_trimmed_videos/case_0997/case_0997_13.mp4
case_0997,286,293.27,val,0,5,4,./OphNet_trimmed_videos/case_0997/case_0997_14.mp4
case_0998,0,9.52,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_0.mp4
case_0998,9.52,23.88,val,1,17,25,./OphNet_trimmed_videos/case_0998/case_0998_1.mp4
case_0998,23.88,33.52,val,1,23,37,./OphNet_trimmed_videos/case_0998/case_0998_2.mp4
case_0998,33.52,36.88,val,1,16,14,./OphNet_trimmed_videos/case_0998/case_0998_3.mp4
case_0998,36.88,46.04,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_4.mp4
case_0998,46.04,52.28,val,1,15,39,./OphNet_trimmed_videos/case_0998/case_0998_5.mp4
case_0998,52.28,56.5,val,1,15,40,./OphNet_trimmed_videos/case_0998/case_0998_6.mp4
case_0998,56.5,57.92,val,1,15,39,./OphNet_trimmed_videos/case_0998/case_0998_7.mp4
case_0998,57.92,80.62,val,1,15,40,./OphNet_trimmed_videos/case_0998/case_0998_8.mp4
case_0998,80.62,87.28,val,1,12,16,./OphNet_trimmed_videos/case_0998/case_0998_9.mp4
case_0998,87.28,98.16,val,1,0,0,./OphNet_trimmed_videos/case_0998/case_0998_10.mp4
case_0998,98.16,111.4,val,1,15,34,./OphNet_trimmed_videos/case_0998/case_0998_11.mp4
case_0998,111.4,120.8,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_12.mp4
case_0998,120.8,140.2,val,1,7,3,./OphNet_trimmed_videos/case_0998/case_0998_13.mp4
case_0998,140.2,159.2,val,1,1,10,./OphNet_trimmed_videos/case_0998/case_0998_14.mp4
case_0998,159.2,176.08,val,1,1,38,./OphNet_trimmed_videos/case_0998/case_0998_15.mp4
case_0998,176.08,185.72,val,1,0,0,./OphNet_trimmed_videos/case_0998/case_0998_16.mp4
case_0998,185.72,198.84,val,1,15,34,./OphNet_trimmed_videos/case_0998/case_0998_17.mp4
case_0998,198.84,202.32,val,1,0,0,./OphNet_trimmed_videos/case_0998/case_0998_18.mp4
case_0998,202.32,211.55,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_19.mp4
case_0998,211.55,238.98,val,1,1,32,./OphNet_trimmed_videos/case_0998/case_0998_20.mp4
case_0998,238.98,249.83,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_21.mp4
case_0998,249.83,297.96,val,1,5,69,./OphNet_trimmed_videos/case_0998/case_0998_22.mp4
case_0998,297.96,318.69,val,1,8,12,./OphNet_trimmed_videos/case_0998/case_0998_23.mp4
case_0998,318.69,324.48,val,2,0,0,./OphNet_trimmed_videos/case_0998/case_0998_24.mp4
case_0998,324.48,336.5,val,2,4,7,./OphNet_trimmed_videos/case_0998/case_0998_25.mp4
case_0998,336.5,339.56,val,2,4,6,./OphNet_trimmed_videos/case_0998/case_0998_26.mp4
case_0998,339.56,345.2,val,2,11,17,./OphNet_trimmed_videos/case_0998/case_0998_27.mp4
case_0998,345.2,349.36,val,1,16,14,./OphNet_trimmed_videos/case_0998/case_0998_28.mp4
case_0998,349.36,359.26,val,1,5,36,./OphNet_trimmed_videos/case_0998/case_0998_29.mp4
case_0998,359.26,373.17,val,5,3,2,./OphNet_trimmed_videos/case_0998/case_0998_30.mp4
case_0999,0,10.08,train,5,3,2,./OphNet_trimmed_videos/case_0999/case_0999_0.mp4
case_0999,10.08,11.37,train,0,6,8,./OphNet_trimmed_videos/case_0999/case_0999_1.mp4
case_0999,11.37,13.39,train,0,6,13,./OphNet_trimmed_videos/case_0999/case_0999_2.mp4
case_0999,13.39,24.12,train,0,7,3,./OphNet_trimmed_videos/case_0999/case_0999_3.mp4
case_0999,24.12,29.71,train,0,1,10,./OphNet_trimmed_videos/case_0999/case_0999_4.mp4
case_0999,29.71,32.12,train,0,1,20,./OphNet_trimmed_videos/case_0999/case_0999_5.mp4
case_0999,32.12,73.07,train,0,1,28,./OphNet_trimmed_videos/case_0999/case_0999_6.mp4
case_0999,73.07,78.63,train,0,1,29,./OphNet_trimmed_videos/case_0999/case_0999_7.mp4
case_0999,78.63,84.69,train,5,3,2,./OphNet_trimmed_videos/case_0999/case_0999_8.mp4
case_0999,84.69,111.93,train,0,1,9,./OphNet_trimmed_videos/case_0999/case_0999_9.mp4
case_0999,111.93,114.63,train,0,8,12,./OphNet_trimmed_videos/case_0999/case_0999_10.mp4
case_0999,114.63,115.89,train,2,4,7,./OphNet_trimmed_videos/case_0999/case_0999_11.mp4
case_0999,115.89,118.73,train,2,11,17,./OphNet_trimmed_videos/case_0999/case_0999_12.mp4
case_1000,0,121.56,train,5,3,2,./OphNet_trimmed_videos/case_1000/case_1000_0.mp4
case_1000,121.56,129.5,train,6,20,27,./OphNet_trimmed_videos/case_1000/case_1000_1.mp4
case_1000,129.5,133,train,6,9,31,./OphNet_trimmed_videos/case_1000/case_1000_2.mp4
case_1000,133,134.1,train,6,9,48,./OphNet_trimmed_videos/case_1000/case_1000_3.mp4
case_1000,134.1,138.5,train,6,9,52,./OphNet_trimmed_videos/case_1000/case_1000_4.mp4
case_1000,138.5,164.88,train,6,9,48,./OphNet_trimmed_videos/case_1000/case_1000_5.mp4
case_1000,164.88,170.8,train,6,6,8,./OphNet_trimmed_videos/case_1000/case_1000_6.mp4
case_1000,170.8,202.2,train,6,24,54,./OphNet_trimmed_videos/case_1000/case_1000_7.mp4
case_1000,202.2,209,train,6,20,27,./OphNet_trimmed_videos/case_1000/case_1000_8.mp4
case_1000,209,217.85,train,6,9,52,./OphNet_trimmed_videos/case_1000/case_1000_9.mp4
case_1000,217.85,236.76,train,6,24,66,./OphNet_trimmed_videos/case_1000/case_1000_10.mp4
case_1000,236.76,255.56,train,6,9,56,./OphNet_trimmed_videos/case_1000/case_1000_11.mp4
case_1000,255.56,275,train,6,9,49,./OphNet_trimmed_videos/case_1000/case_1000_12.mp4
case_1000,275,278.5,train,6,13,30,./OphNet_trimmed_videos/case_1000/case_1000_13.mp4
case_1000,278.5,301.29,train,6,13,21,./OphNet_trimmed_videos/case_1000/case_1000_14.mp4
case_1000,301.36,326.78,train,5,3,2,./OphNet_trimmed_videos/case_1000/case_1000_15.mp4
case_1000,326.78,328.18,train,6,9,106,./OphNet_trimmed_videos/case_1000/case_1000_16.mp4
case_1000,328.18,334,train,6,20,27,./OphNet_trimmed_videos/case_1000/case_1000_17.mp4
case_1000,334,335.3,train,6,9,52,./OphNet_trimmed_videos/case_1000/case_1000_18.mp4
case_1000,335.3,337,train,6,9,49,./OphNet_trimmed_videos/case_1000/case_1000_19.mp4
case_1000,337,338,train,6,19,23,./OphNet_trimmed_videos/case_1000/case_1000_20.mp4
case_1000,338,340,train,6,9,48,./OphNet_trimmed_videos/case_1000/case_1000_21.mp4
case_1000,340,342.68,train,6,24,54,./OphNet_trimmed_videos/case_1000/case_1000_22.mp4
case_1000,342.68,360,train,6,9,48,./OphNet_trimmed_videos/case_1000/case_1000_23.mp4
case_1000,360,363.8,train,6,9,49,./OphNet_trimmed_videos/case_1000/case_1000_24.mp4
case_1000,363.67,369.39,train,6,13,21,./OphNet_trimmed_videos/case_1000/case_1000_25.mp4
case_1000,369.22,416.24,train,5,3,2,./OphNet_trimmed_videos/case_1000/case_1000_26.mp4
case_1000,416.24,441.52,train,6,9,48,./OphNet_trimmed_videos/case_1000/case_1000_27.mp4
case_1000,441.52,448,train,6,22,87,./OphNet_trimmed_videos/case_1000/case_1000_28.mp4
case_1000,448,458.08,train,6,13,21,./OphNet_trimmed_videos/case_1000/case_1000_29.mp4
case_1000,458.08,479.19,train,5,3,2,./OphNet_trimmed_videos/case_1000/case_1000_30.mp4
case_1001,0,9.6,train,5,3,2,./OphNet_trimmed_videos/case_1001/case_1001_0.mp4
case_1001,9.6,14.44,train,0,6,8,./OphNet_trimmed_videos/case_1001/case_1001_1.mp4
case_1001,14.44,19.82,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_2.mp4
case_1001,19.82,22.76,train,0,10,5,./OphNet_trimmed_videos/case_1001/case_1001_3.mp4
case_1001,22.76,31.92,train,0,0,0,./OphNet_trimmed_videos/case_1001/case_1001_4.mp4
case_1001,31.92,35.76,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_5.mp4
case_1001,35.76,40.2,train,0,10,5,./OphNet_trimmed_videos/case_1001/case_1001_6.mp4
case_1001,40.2,45.08,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_7.mp4
case_1001,45.08,49.44,train,0,7,106,./OphNet_trimmed_videos/case_1001/case_1001_8.mp4
case_1001,49.44,55.4,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_9.mp4
case_1001,55.4,80.48,train,0,1,10,./OphNet_trimmed_videos/case_1001/case_1001_10.mp4
case_1001,80.48,87.24,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_11.mp4
case_1001,87.24,190.44,train,0,1,9,./OphNet_trimmed_videos/case_1001/case_1001_12.mp4
case_1001,190.44,207.89,train,3,2,1,./OphNet_trimmed_videos/case_1001/case_1001_13.mp4
case_1001,207.89,243.15,train,0,8,12,./OphNet_trimmed_videos/case_1001/case_1001_14.mp4
case_1001,243.15,279,train,0,8,50,./OphNet_trimmed_videos/case_1001/case_1001_15.mp4
case_1001,279,305.7,train,0,8,43,./OphNet_trimmed_videos/case_1001/case_1001_16.mp4
